,date,portfolio_value,total_buy_cost,total_sell_value,net_flow,balance,asset_valuation
621,2022-07-06,961702.6,0.0,0.0,0.0,390789.973,1352492.5729999999
622,2022-07-07,966913.93,0.0,19455.842,19455.842,410245.81499999994,1377159.745
623,2022-07-08,956250.02,0.0,0.0,0.0,410245.81499999994,1366495.835
624,2022-07-11,967026.83,0.0,49460.823,49460.823,459706.6379999999,1426733.4679999999
625,2022-07-12,922096.97,0.0,57608.447,57608.447,517315.0849999999,1439412.055
626,2022-07-13,859111.25,0.0,0.0,0.0,517315.0849999999,1376426.335
627,2022-07-14,901703.83,46509.868,97551.992,51042.123999999996,568357.2089999999,1470061.0389999999
628,2022-07-15,803742.17,0.0,4287.351,4287.351,572644.5599999999,1376386.73
629,2022-07-18,807251.79,0.0,0.0,0.0,572644.5599999999,1379896.35
630,2022-07-19,813583.96,0.0,0.0,0.0,572644.5599999999,1386228.52
631,2022-07-20,820818.68,0.0,0.0,0.0,572644.5599999999,1393463.24
632,2022-07-21,828646.33,0.0,0.0,0.0,572644.5599999999,1401290.89
633,2022-07-22,828587.3,0.0,103316.654,103316.654,675961.2139999999,1504548.514
634,2022-07-25,817163.96,97800.389,8268.963,-89531.42599999999,586429.788,1403593.748
635,2022-07-26,797462.98,0.0,75350.429,75350.429,661780.217,1459243.197
636,2022-07-27,840432.12,115480.957,0.0,-115480.957,546299.26,1386731.38
637,2022-07-28,900974.16,57244.822,25767.729,-31477.093,514822.16699999996,1415796.327
638,2022-07-29,882586.01,0.0,0.0,0.0,514822.16699999996,1397408.177
639,2022-08-01,966195.46,65916.786,11083.504,-54833.28199999999,459988.885,1426184.345
640,2022-08-02,965788.95,0.0,142090.886,142090.886,602079.771,1567868.721
641,2022-08-03,818788.81,0.0,21532.516,21532.516,623612.287,1442401.097
642,2022-08-04,800760.07,0.0,28925.151,28925.151,652537.4380000001,1453297.508
643,2022-08-05,834356.47,58026.905,9193.287,-48833.618,603703.8200000001,1438060.29
644,2022-08-08,837105.61,0.0,36007.42,36007.42,639711.24,1476816.85
645,2022-08-10,873688.32,76251.266,110695.466,34444.2,674155.44,1547843.7599999998
646,2022-08-11,817760.01,47818.644,0.0,-47818.644,626336.796,1444096.8059999999
647,2022-08-12,866319.23,57150.626,0.0,-57150.626,569186.1699999999,1435505.4
648,2022-08-16,869585.15,0.0,0.0,0.0,569186.1699999999,1438771.3199999998
649,2022-08-17,876112.11,0.0,45076.792,45076.792,614262.962,1490375.0720000002
650,2022-08-18,922052.41,76017.698,50660.937,-25356.761000000006,588906.201,1510958.611
651,2022-08-19,866532.79,0.0,0.0,0.0,588906.201,1455438.991
652,2022-08-22,847687.91,0.0,17971.969,17971.969,606878.1699999999,1454566.08
653,2022-08-23,940128.51,95723.418,0.0,-95723.418,511154.752,1451283.262
654,2022-08-24,956074.91,0.0,0.0,0.0,511154.752,1467229.662
655,2022-08-25,959194.5,0.0,98429.931,98429.931,609584.683,1568779.183
656,2022-08-26,863300.87,0.0,0.0,0.0,609584.683,1472885.5529999998
657,2022-08-29,856702.73,0.0,0.0,0.0,609584.683,1466287.413
658,2022-08-30,863222.28,0.0,0.0,0.0,609584.683,1472806.963
659,2022-09-01,866543.14,0.0,0.0,0.0,609584.683,1476127.8229999999
660,2022-09-02,871977.25,0.0,8867.272,8867.272,618451.955,1490429.205
661,2022-09-05,864455.96,0.0,109217.222,109217.222,727669.1769999999,1592125.1369999999
662,2022-09-06,837247.25,82272.474,0.0,-82272.474,645396.703,1482643.953
663,2022-09-07,1107274.8,257899.727,0.0,-257899.727,387496.976,1494771.776
664,2022-09-08,1181480.72,68111.981,60127.196,-7984.784999999996,379512.191,1560992.9109999998
665,2022-09-09,1115636.79,0.0,6834.426,6834.426,386346.61699999997,1501983.4070000001
666,2022-09-12,1278111.54,150115.846,0.0,-150115.846,236230.77099999995,1514342.311
667,2022-09-13,1283953.2,0.0,83050.969,83050.969,319281.74,1603234.94
668,2022-09-14,1198745.34,0.0,0.0,0.0,319281.74,1518027.08
669,2022-09-15,1203087.99,0.0,61215.07,61215.07,380496.80999999994,1583584.7999999998
670,2022-09-16,1137317.73,0.0,38607.038,38607.038,419103.848,1556421.578
671,2022-09-19,1262125.09,167351.639,0.0,-167351.639,251752.20900000003,1513877.299
672,2022-09-20,1305109.11,39736.257,72162.423,32426.165999999997,284178.375,1589287.485
673,2022-09-21,1265241.58,44718.652,0.0,-44718.652,239459.723,1504701.303
674,2022-09-22,1267735.03,0.0,0.0,0.0,239459.723,1507194.753
675,2022-09-23,1250669.55,0.0,49635.46,49635.46,289095.18299999996,1539764.733
676,2022-09-26,1237585.58,65543.255,0.0,-65543.255,223551.92799999996,1461137.508
677,2022-09-27,1249223.02,0.0,68726.037,68726.037,292277.96499999997,1541500.9849999999
678,2022-09-28,1175535.86,0.0,247260.676,247260.676,539538.641,1715074.5010000002
679,2022-09-29,1146719.79,215466.895,0.0,-215466.895,324071.7459999999,1470791.5359999998
680,2022-09-30,1201843.63,41022.966,57768.246,16745.28,340817.02599999995,1542660.656
681,2022-10-03,1140175.65,0.0,0.0,0.0,340817.02599999995,1480992.676
682,2022-10-04,1224820.84,68463.707,0.0,-68463.707,272353.3189999999,1497174.159
683,2022-10-06,1224076.14,0.0,0.0,0.0,272353.3189999999,1496429.4589999998
684,2022-10-07,1230962.0,0.0,0.0,0.0,272353.3189999999,1503315.319
685,2022-10-10,1231372.21,0.0,54011.888,54011.888,326365.20699999994,1557737.417
686,2022-10-11,1146577.02,0.0,0.0,0.0,326365.20699999994,1472942.227
687,2022-10-12,1160833.95,0.0,83956.622,83956.622,410321.8289999999,1571155.7789999999
688,2022-10-13,1075258.21,0.0,0.0,0.0,410321.8289999999,1485580.0389999999
689,2022-10-14,1119220.12,52094.901,0.0,-52094.901,358226.92799999996,1477447.048
690,2022-10-17,1180026.65,68222.214,62762.523,-5459.691000000006,352767.23699999996,1532793.8869999999
691,2022-10-18,1158457.47,34776.279,0.0,-34776.279,317990.958,1476448.4279999998
692,2022-10-19,1166362.43,0.0,0.0,0.0,317990.958,1484353.3879999998
693,2022-10-20,1166944.8,0.0,0.0,0.0,317990.958,1484935.758
694,2022-10-21,1223812.02,62171.285,31548.303,-30622.982000000004,287367.976,1511179.996
695,2022-10-24,1260906.89,47523.108,0.0,-47523.108,239844.86800000002,1500751.758
696,2022-10-25,1250047.1,0.0,0.0,0.0,239844.86800000002,1489891.968
697,2022-10-27,1247225.97,0.0,0.0,0.0,239844.86800000002,1487070.838
698,2022-10-28,1235824.68,0.0,0.0,0.0,239844.86800000002,1475669.548
699,2022-10-31,1241563.3,0.0,74478.242,74478.242,314323.11,1555886.4100000001
700,2022-11-01,1254757.93,67842.724,0.0,-67842.724,246480.38599999994,1501238.3159999999
701,2022-11-02,1261512.4,0.0,48558.812,48558.812,295039.198,1556551.5979999998
702,2022-11-03,1214107.77,0.0,46605.459,46605.459,341644.657,1555752.4270000001
703,2022-11-04,1166962.4,0.0,0.0,0.0,341644.657,1508607.057
704,2022-11-07,1170718.55,0.0,56583.059,56583.059,398227.716,1568946.266
705,2022-11-09,1109230.7,0.0,0.0,0.0,398227.716,1507458.416
706,2022-11-10,1196178.74,110485.851,2222.648,-108263.203,289964.51300000004,1486143.253
707,2022-11-11,1222825.4,40651.628,107559.864,66908.236,356872.74900000007,1579698.149
708,2022-11-14,1250368.69,142633.275,0.0,-142633.275,214239.47400000005,1464608.1639999999
709,2022-11-15,1260807.17,0.0,62540.506,62540.506,276779.9800000001,1537587.15
710,2022-11-16,1184921.78,0.0,41110.73,41110.73,317890.7100000001,1502812.4900000002
711,2022-11-17,1182664.56,44981.003,0.0,-44981.003,272909.70700000005,1455574.267
712,2022-11-18,1170966.96,0.0,45258.56,45258.56,318168.267,1489135.227
713,2022-11-21,1112719.21,0.0,46511.389,46511.389,364679.65599999996,1477398.866
714,2022-11-22,1126710.99,48067.726,9341.377,-38726.349,325953.3069999999,1452664.2969999998
715,2022-11-23,1173980.34,55765.032,0.0,-55765.032,270188.2749999999,1444168.615
716,2022-11-24,1185425.14,0.0,0.0,0.0,270188.2749999999,1455613.4149999998
717,2022-11-25,1185486.95,0.0,0.0,0.0,270188.2749999999,1455675.2249999999
718,2022-11-28,1200346.08,0.0,0.0,0.0,270188.2749999999,1470534.355
719,2022-11-29,1189050.51,0.0,148062.725,148062.725,418250.9999999999,1607301.5099999998
720,2022-11-30,1071822.27,0.0,0.0,0.0,418250.9999999999,1490073.27
721,2022-12-01,1077606.24,0.0,0.0,0.0,418250.9999999999,1495857.2399999998
722,2022-12-02,1088466.01,0.0,0.0,0.0,418250.9999999999,1506717.0099999998
723,2022-12-05,1110708.8,0.0,35981.964,35981.964,454232.9639999999,1564941.764
724,2022-12-06,1068023.7,0.0,84722.891,84722.891,538955.855,1606979.555
725,2022-12-07,974885.3,0.0,75602.626,75602.626,614558.4809999999,1589443.781
726,2022-12-08,901600.22,0.0,10931.767,10931.767,625490.2479999999,1527090.4679999999
727,2022-12-09,1019130.45,138571.475,105349.639,-33221.83600000001,592268.4119999999,1611398.8619999997
728,2022-12-12,917051.1,0.0,0.0,0.0,592268.4119999999,1509319.5119999999
729,2022-12-13,1044396.23,131795.289,0.0,-131795.289,460473.1229999999,1504869.353
730,2022-12-14,1045113.29,0.0,0.0,0.0,460473.1229999999,1505586.413
731,2022-12-15,1123856.18,84003.062,0.0,-84003.062,376470.06099999987,1500326.241
732,2022-12-16,1180182.72,63289.329,68424.793,5135.464000000007,381605.5249999999,1561788.2449999999
733,2022-12-19,1249959.23,149486.715,0.0,-149486.715,232118.80999999994,1482078.04
734,2022-12-20,1264294.79,17961.943,57645.353,39683.41,271802.22,1536097.01
735,2022-12-21,1217930.49,49823.648,130309.407,80485.759,352287.97899999993,1570218.469
736,2022-12-22,1164210.45,112100.572,0.0,-112100.572,240187.4069999999,1404397.8569999998
737,2022-12-23,1160133.34,55499.278,123280.977,67781.699,307969.1059999999,1468102.446
738,2022-12-26,1170283.94,82833.009,446673.249,363840.24,671809.3459999999,1842093.2859999998
739,2022-12-27,718384.33,0.0,0.0,0.0,671809.3459999999,1390193.676
740,2022-12-28,723662.57,0.0,0.0,0.0,671809.3459999999,1395471.9159999997
741,2022-12-29,758245.92,40876.043,0.0,-40876.043,630933.3029999998,1389179.2229999998
742,2022-12-30,761470.71,0.0,0.0,0.0,630933.3029999998,1392404.0129999998
743,2023-01-02,764685.38,0.0,0.0,0.0,630933.3029999998,1395618.6829999997
744,2023-01-03,764609.3,0.0,0.0,0.0,630933.3029999998,1395542.603
745,2023-01-04,755648.21,0.0,0.0,0.0,630933.3029999998,1386581.5129999998
746,2023-01-05,756751.13,0.0,0.0,0.0,630933.3029999998,1387684.4329999997
747,2023-01-06,758162.67,0.0,0.0,0.0,630933.3029999998,1389095.9729999998
748,2023-01-09,765282.25,0.0,0.0,0.0,630933.3029999998,1396215.5529999998
749,2023-01-10,763052.77,0.0,0.0,0.0,630933.3029999998,1393986.0729999999
750,2023-01-11,768162.74,0.0,0.0,0.0,630933.3029999998,1399096.0429999998
751,2023-01-12,770026.74,0.0,37556.659,37556.659,668489.9619999998,1438516.7019999998
752,2023-01-13,725606.25,0.0,4620.844,4620.844,673110.8059999999,1398717.0559999999
753,2023-01-16,720996.37,0.0,0.0,0.0,673110.8059999999,1394107.176
754,2023-01-17,722402.72,0.0,0.0,0.0,673110.8059999999,1395513.5259999998
755,2023-01-18,722019.01,0.0,8004.589,8004.589,681115.3949999998,1403134.4049999998
756,2023-01-19,713688.89,0.0,37464.782,37464.782,718580.1769999999,1432269.0669999998
757,2023-01-20,680510.81,0.0,3750.374,3750.374,722330.5509999999,1402841.361
758,2023-01-23,668967.42,0.0,9264.598,9264.598,731595.1489999999,1400562.569
759,2023-01-24,662051.2,0.0,0.0,0.0,731595.1489999999,1393646.349
760,2023-01-25,730310.71,78430.704,3789.168,-74641.536,656953.6129999999,1387264.3229999999
761,2023-01-27,862138.44,150274.9,0.0,-150274.9,506678.7129999999,1368817.153
762,2023-01-30,1030023.84,165346.492,33421.637,-131924.85499999998,374753.8579999999,1404777.6979999999
763,2023-01-31,1153327.3,126723.396,2863.775,-123859.621,250894.23699999985,1404221.537
764,2023-02-01,1121015.85,0.0,0.0,0.0,250894.23699999985,1371910.0869999998
765,2023-02-02,1160285.73,59382.543,0.0,-59382.543,191511.6939999999,1351797.4239999999
766,2023-02-03,1146288.91,0.0,0.0,0.0,191511.6939999999,1337800.6039999998
767,2023-02-06,1164869.07,0.0,54286.475,54286.475,245798.16899999988,1410667.239
768,2023-02-07,1096438.36,0.0,11688.449,11688.449,257486.6179999999,1353924.9780000001
769,2023-02-08,1091520.16,0.0,104028.695,104028.695,361515.31299999985,1453035.4729999998
770,2023-02-09,1062085.45,68800.264,0.0,-68800.264,292715.0489999999,1354800.4989999998
771,2023-02-10,1128753.64,62120.542,0.0,-62120.542,230594.50699999987,1359348.1469999999
772,2023-02-13,1114278.77,0.0,7181.019,7181.019,237775.52599999984,1352054.2959999999
773,2023-02-14,1093179.98,0.0,14116.338,14116.338,251891.86399999983,1345071.8439999998
774,2023-02-15,1099245.31,23304.917,0.0,-23304.917,228586.9469999998,1327832.2569999998
775,2023-02-16,1098241.53,0.0,63084.759,63084.759,291671.7059999998,1389913.2359999998
776,2023-02-17,1027751.42,0.0,3927.192,3927.192,295598.8979999998,1323350.318
777,2023-02-20,1009390.5,0.0,0.0,0.0,295598.8979999998,1304989.3979999998
778,2023-02-21,1009296.87,0.0,79771.01,79771.01,375369.9079999998,1384666.778
779,2023-02-22,1023536.26,109826.763,5287.651,-104539.11200000001,270830.79599999986,1294367.0559999999
780,2023-02-23,1013078.58,0.0,26784.776,26784.776,297615.5719999998,1310694.1519999998
781,2023-02-24,983064.68,0.0,83827.117,83827.117,381442.6889999998,1364507.369
782,2023-02-27,920388.51,46010.033,3618.95,-42391.083000000006,339051.6059999998,1259440.116
783,2023-02-28,926883.97,0.0,23176.739,23176.739,362228.34499999974,1289112.3149999997
784,2023-03-01,955746.51,40580.436,71670.487,31090.050999999992,393318.3959999997,1349064.9059999997
785,2023-03-02,929023.24,53429.709,0.0,-53429.709,339888.6869999997,1268911.9269999997
786,2023-03-03,936118.6,0.0,21756.246,21756.246,361644.9329999997,1297763.5329999998
787,2023-03-06,923406.43,0.0,0.0,0.0,361644.9329999997,1285051.363
788,2023-03-08,928213.49,0.0,21367.91,21367.91,383012.84299999976,1311226.3329999996
789,2023-03-09,909708.42,0.0,79548.488,79548.488,462561.3309999998,1372269.7509999997
790,2023-03-10,926307.59,102041.68,67908.806,-34132.873999999996,428428.4569999998,1354736.0469999998
791,2023-03-13,842107.14,0.0,0.0,0.0,428428.4569999998,1270535.5969999998
792,2023-03-14,964909.06,133838.83,55521.441,-78317.389,350111.06799999985,1315020.128
793,2023-03-15,912886.07,0.0,7390.423,7390.423,357501.4909999998,1270387.5609999998
794,2023-03-16,894463.46,0.0,78861.52,78861.52,436363.0109999998,1330826.471
795,2023-03-17,910965.2,90921.219,2303.899,-88617.31999999999,347745.6909999999,1258710.8909999998
796,2023-03-20,892738.89,0.0,0.0,0.0,347745.6909999999,1240484.5809999998
797,2023-03-21,901713.81,0.0,40909.242,40909.242,388654.93299999984,1290368.7429999998
798,2023-03-22,870181.64,0.0,0.0,0.0,388654.93299999984,1258836.5729999999
799,2023-03-23,867940.73,0.0,0.0,0.0,388654.93299999984,1256595.6629999997
800,2023-03-24,934986.49,75873.852,0.0,-75873.852,312781.0809999999,1247767.571
801,2023-03-27,926731.2,0.0,31575.716,31575.716,344356.7969999999,1271087.997
802,2023-03-28,943003.31,68614.099,67480.342,-1133.7569999999978,343223.0399999999,1286226.35
803,2023-03-29,946409.32,53374.822,62506.087,9131.265,352354.30499999993,1298763.625
804,2023-03-31,929668.6,30967.377,52266.562,21299.184999999998,373653.49,1303322.0899999999
805,2023-04-03,884380.15,0.0,0.0,0.0,373653.49,1258033.6400000001
806,2023-04-05,893211.77,0.0,0.0,0.0,373653.49,1266865.26
807,2023-04-06,957343.96,49795.365,74366.611,24571.246000000006,398224.73600000003,1355568.696
808,2023-04-10,883641.37,0.0,82978.139,82978.139,481202.875,1364844.245
809,2023-04-11,805677.43,0.0,3600.155,3600.155,484803.03,1290480.46
810,2023-04-12,807567.54,0.0,3862.896,3862.896,488665.92600000004,1296233.466
811,2023-04-13,799092.51,0.0,0.0,0.0,488665.92600000004,1287758.436
812,2023-04-17,803070.3,0.0,0.0,0.0,488665.92600000004,1291736.226
813,2023-04-18,808180.84,0.0,4837.078,4837.078,493503.004,1301683.844
814,2023-04-19,802734.68,0.0,0.0,0.0,493503.004,1296237.6840000001
815,2023-04-20,803571.62,0.0,0.0,0.0,493503.004,1297074.624
816,2023-04-21,797163.37,0.0,0.0,0.0,493503.004,1290666.374
817,2023-04-24,790707.92,0.0,0.0,0.0,493503.004,1284210.924
818,2023-04-25,791486.37,0.0,0.0,0.0,493503.004,1284989.374
819,2023-04-26,921644.24,122447.515,0.0,-122447.515,371055.48900000006,1292699.729
820,2023-04-27,974207.85,37841.249,39450.18,1608.9309999999969,372664.42000000004,1346872.27
821,2023-04-28,935688.14,0.0,235448.505,235448.505,608112.925,1543801.065
822,2023-05-02,708132.68,0.0,0.0,0.0,608112.925,1316245.605
823,2023-05-03,710026.37,0.0,3128.08,3128.08,611241.0050000001,1321267.375
824,2023-05-04,750310.79,42627.791,65653.256,23025.464999999997,634266.4700000001,1384577.2600000002
825,2023-05-05,712525.13,37425.765,0.0,-37425.765,596840.7050000001,1309365.835
826,2023-05-08,718804.9,0.0,0.0,0.0,596840.7050000001,1315645.605
827,2023-05-09,721676.61,0.0,34344.922,34344.922,631185.6270000001,1352862.2370000002
828,2023-05-10,683931.47,0.0,0.0,0.0,631185.6270000001,1315117.097
829,2023-05-11,742848.06,59148.444,87370.425,28221.981,659407.6080000001,1402255.668
830,2023-05-12,651850.63,0.0,29635.283,29635.283,689042.8910000001,1340893.5210000002
831,2023-05-15,704861.65,91841.567,3822.26,-88019.307,601023.5840000001,1305885.2340000002
832,2023-05-16,777849.71,81311.932,62322.023,-18989.909,582033.6750000002,1359883.3850000002
833,2023-05-17,712524.6,0.0,0.0,0.0,582033.6750000002,1294558.2750000001
834,2023-05-18,700697.86,0.0,45774.671,45774.671,627808.3460000001,1328506.2060000002
835,2023-05-19,755221.08,95704.944,144534.686,48829.741999999984,676638.0880000001,1431859.168
836,2023-05-22,751244.59,145238.985,0.0,-145238.985,531399.1030000001,1282643.693
837,2023-05-23,837006.33,75045.849,39133.384,-35912.465000000004,495486.6380000001,1332492.968
838,2023-05-24,805015.51,0.0,0.0,0.0,495486.6380000001,1300502.148
839,2023-05-25,818597.44,0.0,0.0,0.0,495486.6380000001,1314084.078
840,2023-05-26,965987.6,142280.786,25814.47,-116466.31599999999,379020.32200000016,1345007.9220000003
841,2023-05-29,925620.89,64657.222,0.0,-64657.222,314363.1000000002,1239983.9900000002
842,2023-05-30,1084783.07,69134.504,105875.192,36740.687999999995,351103.7880000002,1435886.8580000002
843,2023-05-31,1128705.93,140333.799,0.0,-140333.799,210769.98900000018,1339475.9190000002
844,2023-06-01,1129910.74,0.0,0.0,0.0,210769.98900000018,1340680.7290000003
845,2023-06-02,1132390.85,0.0,0.0,0.0,210769.98900000018,1343160.8390000002
846,2023-06-05,1153624.48,0.0,116541.937,116541.937,327311.9260000002,1480936.4060000002
847,2023-06-06,1031113.03,0.0,67385.586,67385.586,394697.5120000002,1425810.5420000004
848,2023-06-07,1038181.46,68830.151,0.0,-68830.151,325867.36100000027,1364048.8210000002
849,2023-06-08,1021398.33,0.0,21089.97,21089.97,346957.33100000024,1368355.6610000003
850,2023-06-09,1134076.4,138761.607,0.0,-138761.607,208195.72400000028,1342272.1240000003
851,2023-06-12,1148840.49,0.0,0.0,0.0,208195.72400000028,1357036.2140000002
852,2023-06-13,1151805.68,0.0,0.0,0.0,208195.72400000028,1360001.404
853,2023-06-14,1146099.04,0.0,0.0,0.0,208195.72400000028,1354294.7640000004
854,2023-06-15,1148173.48,0.0,156702.573,156702.573,364898.29700000025,1513071.7770000002
855,2023-06-16,997607.0,0.0,0.0,0.0,364898.29700000025,1362505.2970000003
856,2023-06-19,996491.09,0.0,0.0,0.0,364898.29700000025,1361389.387
857,2023-06-20,1084152.38,95355.357,0.0,-95355.357,269542.9400000003,1353695.3200000003
858,2023-06-21,1076731.99,0.0,0.0,0.0,269542.9400000003,1346274.9300000002
859,2023-06-22,1067215.36,0.0,0.0,0.0,269542.9400000003,1336758.3000000003
860,2023-06-23,1110531.29,52107.511,0.0,-52107.511,217435.42900000024,1327966.7190000003
861,2023-06-26,1111772.53,0.0,0.0,0.0,217435.42900000024,1329207.9590000003
862,2023-06-27,1111337.25,0.0,129699.787,129699.787,347135.21600000025,1458472.4660000002
863,2023-06-28,989831.61,0.0,0.0,0.0,347135.21600000025,1336966.8260000004
864,2023-06-30,994486.07,0.0,0.0,0.0,347135.21600000025,1341621.2860000003
865,2023-07-03,1039952.07,138682.591,0.0,-138682.591,208452.62500000023,1248404.6950000003
866,2023-07-04,1024759.6,0.0,0.0,0.0,208452.62500000023,1233212.225
867,2023-07-05,1026508.3,0.0,259452.104,259452.104,467904.7290000003,1494413.0290000003
868,2023-07-06,766302.21,0.0,0.0,0.0,467904.7290000003,1234206.9390000002
869,2023-07-07,863416.51,0.0,75692.405,75692.405,543597.1340000003,1407013.6440000003
870,2023-07-10,825548.78,35230.996,0.0,-35230.996,508366.1380000003,1333914.9180000003
871,2023-07-11,699231.26,0.0,35543.899,35543.899,543910.0370000002,1243141.2970000003
872,2023-07-12,775178.21,104523.147,58708.018,-45815.129,498094.9080000003,1273273.1180000002
873,2023-07-13,799712.06,83774.638,0.0,-83774.638,414320.27000000025,1214032.3300000003
874,2023-07-14,938894.86,0.0,0.0,0.0,414320.27000000025,1353215.1300000004
875,2023-07-17,955736.42,0.0,0.0,0.0,414320.27000000025,1370056.6900000004
876,2023-07-18,914183.88,108186.702,85132.498,-23054.203999999998,391266.0660000002,1305449.9460000002
877,2023-07-19,995805.29,61602.571,0.0,-61602.571,329663.4950000002,1325468.7850000001
878,2023-07-20,1001628.81,0.0,0.0,0.0,329663.4950000002,1331292.3050000002
879,2023-07-21,1008009.81,0.0,72403.518,72403.518,402067.01300000027,1410076.8230000003
880,2023-07-24,1037449.99,77025.099,104447.146,27422.04699999999,429489.0600000003,1466939.0500000003
881,2023-07-25,894673.79,0.0,0.0,0.0,429489.0600000003,1324162.8500000003
882,2023-07-26,936807.61,0.0,0.0,0.0,429489.0600000003,1366296.6700000004
883,2023-07-27,965874.73,66844.149,0.0,-66844.149,362644.9110000003,1328519.6410000003
884,2023-07-28,1010406.36,0.0,0.0,0.0,362644.9110000003,1373051.2710000002
885,2023-07-31,982407.26,0.0,0.0,0.0,362644.9110000003,1345052.1710000003
886,2023-08-01,1070899.55,81336.468,0.0,-81336.468,281308.4430000003,1352207.9930000002
887,2023-08-02,1175700.87,112095.696,0.0,-112095.696,169212.74700000032,1344913.6170000006
888,2023-08-03,1219126.48,0.0,179679.522,179679.522,348892.2690000003,1568018.7490000003
889,2023-08-04,1175653.44,137054.673,0.0,-137054.673,211837.59600000037,1387491.0360000003
890,2023-08-07,1185889.76,0.0,0.0,0.0,211837.59600000037,1397727.3560000004
891,2023-08-08,1170538.98,0.0,0.0,0.0,211837.59600000037,1382376.5760000004
892,2023-08-09,1171441.33,0.0,0.0,0.0,211837.59600000037,1383278.9260000004
893,2023-08-10,1163589.61,0.0,0.0,0.0,211837.59600000037,1375427.2060000005
894,2023-08-11,1204177.33,33331.858,104767.41,71435.552,283273.1480000004,1487450.4780000006
895,2023-08-14,1119078.1,0.0,0.0,0.0,283273.1480000004,1402351.2480000006
896,2023-08-16,1231034.87,70685.448,106922.639,36237.19099999999,319510.3390000004,1550545.2090000005
897,2023-08-17,1191670.44,65967.72,224751.542,158783.822,478294.1610000004,1669964.6010000003
898,2023-08-18,962357.97,0.0,92124.676,92124.676,570418.8370000004,1532776.8070000005
899,2023-08-21,999702.01,128607.644,0.0,-128607.644,441811.19300000044,1441513.2030000004
900,2023-08-22,1000989.54,0.0,125399.315,125399.315,567210.5080000004,1568200.0480000004
901,2023-08-23,889021.86,0.0,84792.645,84792.645,652003.1530000004,1541025.0130000003
902,2023-08-24,808502.19,0.0,0.0,0.0,652003.1530000004,1460505.3430000003
903,2023-08-25,806421.13,0.0,44127.725,44127.725,696130.8780000005,1502552.0080000004
904,2023-08-28,904334.68,135370.699,0.0,-135370.699,560760.1790000005,1465094.8590000006
905,2023-08-29,906465.09,0.0,44937.21,44937.21,605697.3890000004,1512162.4790000003
906,2023-08-30,986067.66,115300.75,0.0,-115300.75,490396.6390000005,1476464.2990000006
907,2023-08-31,985405.95,0.0,0.0,0.0,490396.6390000005,1475802.5890000004
908,2023-09-01,1115275.99,117517.644,56648.442,-60869.202,429527.4370000005,1544803.4270000006
909,2023-09-04,1109437.6,53306.452,37814.298,-15492.153999999995,414035.2830000005,1523472.8830000006
910,2023-09-05,1080749.17,0.0,0.0,0.0,414035.2830000005,1494784.4530000004
911,2023-09-06,1073684.37,0.0,0.0,0.0,414035.2830000005,1487719.6530000006
912,2023-09-07,1128506.42,45659.409,148426.979,102767.56999999999,516802.8530000005,1645309.2730000005
913,2023-09-08,1059772.77,70061.889,39966.551,-30095.337999999996,486707.51500000054,1546480.2850000006
914,2023-09-11,1136896.53,111313.209,33368.911,-77944.29800000001,408763.2170000005,1545659.7470000004
915,2023-09-12,1150856.46,81646.48,110897.548,29251.068,438014.2850000005,1588870.7450000006
916,2023-09-13,1212304.47,163288.669,42247.064,-121041.605,316972.6800000005,1529277.1500000004
917,2023-09-14,1248687.04,71832.282,0.0,-71832.282,245140.3980000005,1493827.4380000005
918,2023-09-15,1266195.65,0.0,0.0,0.0,245140.3980000005,1511336.0480000004
919,2023-09-18,1276776.74,0.0,0.0,0.0,245140.3980000005,1521917.1380000005
920,2023-09-20,1260301.18,0.0,153867.435,153867.435,399007.83300000057,1659309.0130000005
921,2023-09-21,1095349.93,0.0,0.0,0.0,399007.83300000057,1494357.7630000005
922,2023-09-22,1209473.01,111579.312,29449.092,-82130.22,316877.6130000006,1526350.6230000006
923,2023-09-25,1170986.9,0.0,0.0,0.0,316877.6130000006,1487864.5130000005
924,2023-09-26,1225560.54,53752.091,0.0,-53752.091,263125.5220000006,1488686.0620000006
925,2023-09-27,1238028.92,0.0,0.0,0.0,263125.5220000006,1501154.4420000005
926,2023-09-28,1231902.44,0.0,0.0,0.0,263125.5220000006,1495027.9620000005
927,2023-09-29,1237731.08,0.0,0.0,0.0,263125.5220000006,1500856.6020000007
928,2023-10-03,1237362.06,0.0,0.0,0.0,263125.5220000006,1500487.5820000006
929,2023-10-04,1227703.88,0.0,0.0,0.0,263125.5220000006,1490829.4020000005
930,2023-10-05,1292393.52,53190.095,0.0,-53190.095,209935.4270000006,1502328.9470000006
931,2023-10-06,1293687.4,0.0,0.0,0.0,209935.4270000006,1503622.8270000005
932,2023-10-09,1281500.3,0.0,0.0,0.0,209935.4270000006,1491435.7270000007
933,2023-10-10,1294974.3,0.0,0.0,0.0,209935.4270000006,1504909.7270000007
934,2023-10-11,1303756.49,0.0,84304.993,84304.993,294240.4200000006,1597996.9100000006
935,2023-10-12,1306681.54,75881.446,0.0,-75881.446,218358.97400000063,1525040.5140000007
936,2023-10-13,1300369.85,0.0,79775.485,79775.485,298134.4590000006,1598504.3090000008
937,2023-10-16,1221410.67,0.0,121052.049,121052.049,419186.5080000006,1640597.1780000005
938,2023-10-17,1103304.9,0.0,16871.375,16871.375,436057.8830000006,1539362.7830000005
