symbol,total_pl,total_investment,return_pct,total_days_held,annual_return,annual_volatility,sharpe_ratio,total_wins,total_losses,cumulative_return,cagr,max_drawdown,win_rate,average_win,average_loss,profit_factor,payoff_ratio,expectancy,total_trades,first_trade,last_trade,VaR
['SUULD'],-251.99999999999994,1627.6246245,-0.15482685393593953,80.0,-1787.856719367588,123.41327593128871,-14.487312696917874,0,2,0.357507730442068,-0.9908406467981993,-0.28239055212877995,0.0,0.0,-125.99999999999997,0.0,0.0,-125.99999999999997,2,2023-02-17,2024-06-26,4908.365393076088
['CROMPTON'],-737.8363799999972,8449.619785859999,-0.08732184390529953,-588.0,-1420.0249785351155,98.00659885910153,-14.489789412820095,2,7,0.8610032626095655,,-0.1371767573068604,0.2222222222222222,34.32040500000025,-115.21102714285679,0.08511190502486587,0.29789166758703056,-81.98181999999967,9,2023-02-06,2025-04-07,400.08142106980995
['VIPCLOTHNG'],-240.07204999999976,2883.9394422749997,-0.0832444837366691,111.0,-1252.3889484126973,85.2257656019519,-14.695778202361053,1,2,0.6752715609277962,-0.7250358864153624,-0.332230228151531,0.3333333333333333,37.11745,-138.5947499999999,0.1339064069887208,0.2678128139774416,-80.0240166666666,3,2023-10-25,2025-01-02,2203.0171901706385
['GTLINFRA'],-382.3405999999991,8640.09351273,-0.04425190531059326,185.0,-1278.004456907027,85.5913639634064,-14.932282858039894,1,6,517.7272437005464,226384.1608581334,-7.8271168831168465,0.14285714285714285,229.23480000000004,-101.92923333333319,0.37482671801383827,2.2489603080830296,-54.62008571428559,7,2023-01-31,2025-01-14,67966.2467532465
['BAGFILMS'],-230.3291299999998,1946.6725783349998,-0.1183193992474079,108.0,-1098.95085597826,71.91242861236444,-15.282766514567374,0,2,0.2752240583495427,-0.9872253933331607,-0.12418756292906152,0.0,0.0,-115.1645649999999,0.0,0.0,-115.1645649999999,2,2024-02-13,2024-10-28,6576.718781464527
['ARE&M'],-234.44447999999954,3953.4079833899996,-0.05930186840948458,60.0,-1671.143036764703,105.92773870167386,-15.776916011313801,0,3,0.9771494244515425,-0.1311810228735043,-0.004786410454793222,0.0,0.0,-78.14815999999985,0.0,0.0,-78.14815999999985,3,2024-03-15,2025-01-14,165.78144820220655
['AKSHAR'],7687.56123,9448.88084139,0.8135948964797298,-362.0,-7777.650340382198,491.9194374177426,-15.810963643173313,1,8,-27794733.366540655,,-48.728013136288986,0.1111111111111111,9167.73995,-185.02233999999984,6.193670957517892,49.54936766014313,854.1734700000001,9,2023-12-21,2025-03-27,444101.60993325856
['SUPREMEENG'],-201.49675000000002,1475.596224375,-0.13655276875308184,56.0,-1884.2723214285718,117.43629368902336,-16.04565558257821,0,2,-0.03155246023082078,,0.0,0.0,0.0,-100.74837500000001,0.0,0.0,-100.74837500000001,2,2023-03-22,2025-01-29,152368.32228633814
['SARLAPOLY'],-222.65449999999996,1590.1644598499997,-0.14001979394068648,83.0,-1207.9442034313724,75.25970930837143,-16.05127384270936,0,2,0.8973842452351252,-0.378818599096743,-0.08838267744833783,0.0,0.0,-111.32724999999998,0.0,0.0,-111.32724999999998,2,2024-08-16,2025-01-14,847.4419335979615
['RBLBANK'],-695.5730699999987,8858.308004099998,-0.07852211389331441,132.0,-5241.8519043778715,324.74742722615554,-16.141534820312444,0,6,0.5024920983745403,-0.850865866013611,-0.4338709381805702,0.0,0.0,-115.92884499999978,0.0,0.0,-115.92884499999978,6,2023-03-14,2024-10-22,2203.7452127211786
['VCL'],-452.833439999999,6950.073359699999,-0.06515520291134677,75.0,-5853.587502289368,353.3446759292174,-16.566423385029246,1,5,-421563.2285561091,,-58.745349999999924,0.16666666666666666,89.24691999999996,-108.41607199999979,0.16463780388575625,0.8231890194287812,-75.47223999999984,6,2023-01-31,2024-03-19,477515.9176829261
['REFEX'],-231.03788999999995,2922.380717715,-0.07905810786373095,21.0,-4217.8728749999955,250.56855633989844,-16.833488353895127,0,2,0.7373384352103273,-0.9949890021060681,-0.22927697207251319,0.0,0.0,-115.51894499999997,0.0,0.0,-115.51894499999997,2,2023-09-13,2024-02-09,2199.789204872361
['WELENT'],-218.55411999999967,2048.38156734,-0.10669600014210782,27.0,-3171.2090476190433,184.7535620412784,-17.164914238083828,0,2,0.9484715780127504,-0.5108941444915038,-0.03796170109943209,0.0,0.0,-109.27705999999984,0.0,0.0,-109.27705999999984,2,2024-02-22,2025-02-11,367.6871899635555
['PCBL'],-933.5221199999994,6224.03359101,-0.14998667766645404,-378.0,-5981.363791906871,342.91043718132846,-17.443137167457905,0,5,0.6365350462477989,,-0.2060015242489065,0.0,0.0,-186.70442399999988,0.0,0.0,-186.70442399999988,5,2024-03-12,2025-04-28,1845.423943025077
['FACT'],-501.9776099999997,4759.544341485,-0.10546757714276916,123.0,-2135.4324254435105,122.07530652066316,-17.493320199708393,0,5,0.9063649285324442,-0.2530392286831562,-0.060653324123545405,0.0,0.0,-100.39552199999994,0.0,0.0,-100.39552199999994,5,2023-01-31,2025-01-14,446.6418347241915
['IREDA'],67.83149000000009,3558.8909674949996,0.019059726926038623,-100.0,-1945.974591535432,110.68423318725966,-17.581949438480926,1,2,0.8729453197436707,,-0.10361516421670891,0.3333333333333333,286.27230000000003,-109.22040499999997,1.3105257209035257,2.6210514418070514,22.61049666666669,3,2024-10-08,2025-03-04,831.2467716413292
['BAJEL'],-337.48384999999956,3338.999590575,-0.10107334273194157,75.0,-2326.7642636684277,132.33374382323785,-17.58307591430686,0,3,0.8737450536195318,-0.4815116290640993,-0.03828857783633699,0.0,0.0,-112.49461666666652,0.0,0.0,-112.49461666666652,3,2024-03-07,2025-01-14,855.0206273901399
['BAIDFIN'],-336.3471299999997,4080.8115592649997,-0.082421627442307,167.0,-916.2418918146201,51.741896115559506,-17.709283203849818,1,4,0.25240077391545235,-0.9506607879352204,-0.7187713464117622,0.2,77.83200000000011,-103.54478249999995,0.18791869112284856,0.7516747644913943,-67.26942599999995,5,2023-09-15,2025-01-30,4555.209658184914
['APTECHT'],-346.7470899999997,4706.616103844999,-0.07367226949245549,34.0,-3884.4562731481437,217.63139348849748,-17.849108122139803,0,3,0.8248177908925978,-0.8735034319668925,-0.15286943176285883,0.0,0.0,-115.58236333333322,0.0,0.0,-115.58236333333322,3,2023-07-13,2024-09-20,1176.8913132298817
['JINDWORLD'],-470.82543999999956,5493.615830159999,-0.085704107195695,124.0,-1547.518645029731,85.2744471668119,-18.148328091794884,0,4,0.6861012538087334,-0.6700859674590607,-0.14692514566243642,0.0,0.0,-117.70635999999989,0.0,0.0,-117.70635999999989,4,2023-02-03,2025-02-17,1797.2288979817451
['SWSOLAR'],-360.04199999999935,5206.217175,-0.06915616231472314,123.0,-1698.1897017604376,93.20392955028893,-18.220902379916588,1,5,0.9133674234498856,-0.23578356367625075,-0.07242695564962465,0.16666666666666666,101.43680000000006,-92.29575999999989,0.21980814719982844,1.099040735999142,-60.006999999999906,6,2024-03-13,2025-01-29,299.2559572006935
['JPASSOCIAT'],-515.2275499999989,8845.216834035,-0.05824928429312038,63.0,-4540.56978571428,245.26072759659195,-18.51352163148918,1,6,-1.0017511646734212,,-4.5394612245876615,0.14285714285714285,275.4630000000003,-131.7817583333332,0.3483828155022222,2.0902968930133334,-73.60393571428556,7,2023-03-14,2025-02-13,52230.83161539554
['SITINET'],-828.2972799999992,9612.382644959998,-0.08616981976204362,163.0,-2518.8220989533697,133.9454625362441,-18.80535593560541,0,6,60080.80455586445,50216908113.896484,-4.081661585365855,0.0,0.0,-138.04954666666654,0.0,0.0,-138.04954666666654,6,2023-01-31,2025-03-26,409982.73968253896
['PARACABLES'],-876.0634599999992,5234.98713324,-0.16734777712009244,-663.0,-1342.3179843258974,71.30725856932465,-18.82540447156348,0,5,0.6588585070052205,,-0.27187575100400396,0.0,0.0,-175.21269199999983,0.0,0.0,-175.21269199999983,5,2023-02-09,2025-04-08,1401.0534127000485
['ANDHRAPAP'],-477.8243999999995,6877.97691228,-0.0694716493082272,111.0,-1723.252436992691,90.07413801089677,-19.132266764342624,0,4,0.7508470371515984,-0.6102578641505969,-0.20375712097202692,0.0,0.0,-119.45609999999988,0.0,0.0,-119.45609999999988,4,2023-05-26,2024-09-16,1251.0577800701112
['CIPLA'],-802.1234299999996,9195.781428915,-0.08722732659541271,-667.0,-1259.3496874192242,64.12335570356844,-19.640576722798336,0,6,0.9750191869235953,,-0.020488627735457787,0.0,0.0,-133.68723833333328,0.0,0.0,-133.68723833333328,6,2023-02-01,2025-03-03,72.28949952854205
['MKPL'],-502.1501399999998,3049.1886682799995,-0.16468319760720315,60.0,-3291.648078947368,161.04626828070604,-20.439579967229385,0,3,-0.0024045752852019475,,-1.078260869565217,0.0,0.0,-167.38337999999993,0.0,0.0,-167.38337999999993,3,2024-01-02,2024-09-20,10659.443510427272
['IIFL'],-602.0506399999997,3659.9986076699997,-0.16449477295929152,179.0,-1207.1296397223919,56.59343596284538,-21.33108936016785,0,3,0.9626212129685112,-0.07473984295305824,-0.02833538058208973,0.0,0.0,-200.68354666666656,0.0,0.0,-200.68354666666656,3,2023-12-26,2025-02-17,242.6221425583028
['FUSION'],-249.93299999999945,2794.2554222999997,-0.08944529480210342,53.0,-1839.7925740925698,81.58859440428002,-22.550487448966926,0,3,0.9262647423055962,-0.409918815958879,-0.0713741121512056,0.0,0.0,-83.31099999999982,0.0,0.0,-83.31099999999982,3,2024-02-02,2024-09-25,377.6408732809098
['AFSL'],-469.73069999999956,3353.5626817499997,-0.1400691576621668,8.0,-23184.57321428567,1014.3387320804569,-22.8569041889319,0,2,0.5232955065226997,-0.9999999999998528,-0.08774900113777684,0.0,0.0,-234.86534999999978,0.0,0.0,-234.86534999999978,2,2023-10-25,2024-09-09,4094.379440365111
['UNIECOM'],-315.68490999999983,2898.1901701049997,-0.1089248432543551,41.0,-2272.22294642857,97.97358197073638,-23.192914872779472,0,2,0.8915493545141971,-0.6401078502335469,-0.08662638952687185,0.0,0.0,-157.84245499999992,0.0,0.0,-157.84245499999992,2,2024-10-23,2025-01-13,834.8977590302302
['IKIO'],-206.36756999999943,2974.9379853149994,-0.0693686964295319,140.0,-484.7559642857131,20.794080966813038,-23.3155754784011,0,2,0.9889832391119443,-0.02846856579804191,-0.0034712221730797133,0.0,0.0,-103.18378499999972,0.0,0.0,-103.18378499999972,2,2023-08-10,2024-02-13,73.66792191110707
['DELTACORP'],-671.2528399999987,9707.7489885,-0.06914608533813335,240.0,-1092.679281236054,46.1451481060934,-23.68069723654778,1,7,0.7206362733372441,-0.3924109611773201,-0.2714031635778388,0.125,5.2801499999999635,-96.64756999999983,0.007804719175630996,0.05463303422941697,-83.90660499999986,8,2023-01-31,2025-04-01,898.8328545639773
['ACLGATI'],-257.3828999999995,4024.1578247999996,-0.06395944473494684,123.0,-738.3709721133736,31.008189676084047,-23.81438516170189,0,3,0.9248919220490525,-0.20681281088874892,-0.05087991803792802,0.0,0.0,-85.79429999999984,0.0,0.0,-85.79429999999984,3,2023-10-25,2024-10-23,431.59780741416665
['HAPPSTMNDS'],-480.36262999999883,9195.674096235,-0.05223789196668839,129.0,-1347.803254240207,56.18122061927437,-23.99152669491459,0,5,0.9640787510083153,-0.09833123232156538,-0.03166437449629922,0.0,0.0,-96.07252599999977,0.0,0.0,-96.07252599999977,5,2023-09-29,2025-03-18,130.65287269566954
['ATL'],822.3304700000012,8156.739385274998,0.1008160774983835,-198.0,-1314.4115958807088,54.53665098913155,-24.102719401355756,1,5,0.4368047819031476,,-0.5227423366272201,0.16666666666666666,1456.2600000000002,-126.7859059999998,2.2971953996211574,11.485976998105787,137.05507833333354,6,2024-02-13,2025-03-28,2193.593624326545
['PARAGMILK'],-820.1983099999982,9255.73202349,-0.08861517467429132,54.0,-4798.34606547618,188.87814137813683,-25.40482466877774,0,6,0.542690982082472,-0.9839390127561596,-0.41265842739823255,0.0,0.0,-136.69971833333304,0.0,0.0,-136.69971833333304,6,2024-01-18,2025-01-14,1780.1594280556046
['SHRIRAMPPS'],-683.2931999999983,8706.93682329,-0.07847687583677784,122.0,-2132.3400769785717,82.16517055362738,-25.952725012440585,0,6,0.6130642153764198,-0.7686552461664293,-0.28677441122812564,0.0,0.0,-113.88219999999971,0.0,0.0,-113.88219999999971,6,2024-03-07,2025-02-17,1330.6492901000502
['SATIA'],-249.17273999999983,3304.2542714099995,-0.0754096747807705,49.0,-1405.3612499999995,53.41776332468916,-26.310185274088834,0,2,0.914713953759004,-0.48522787577309057,-0.06034169491525421,0.0,0.0,-124.58636999999992,0.0,0.0,-124.58636999999992,2,2023-10-25,2024-01-25,586.5191985167926
['PATELENG'],-831.6197199999991,7953.608408279999,-0.10455879612255645,128.0,-2305.614319330165,87.47116178790914,-26.359365443444613,0,6,-0.017460953995401377,,0.0,0.0,0.0,-138.60328666666652,0.0,0.0,-138.60328666666652,6,2023-02-07,2025-02-19,8431.048422806822
['KANSAINER'],-197.8101199999993,4248.2049747599995,-0.046563224038212635,20.0,-3102.459666666659,112.6679820120499,-27.536924077816906,0,2,0.9211400619122019,-0.7766718368121567,-0.025235102133972287,0.0,0.0,-98.90505999999965,0.0,0.0,-98.90505999999965,2,2024-02-08,2024-10-07,535.2419733011186
['HCLTECH'],-625.8959899999983,9299.598888795,-0.06730354690395673,68.0,-3256.2520209806867,117.06552588876791,-27.816233654259108,0,6,0.9491758706189498,-0.24420324402691285,-0.047794085875329295,0.0,0.0,-104.31599833333304,0.0,0.0,-104.31599833333304,6,2023-02-23,2025-04-04,134.19402548213168
['SCILAL'],-448.20739999999944,5873.666078459999,-0.07630794703220749,62.0,-2149.5327946428542,76.84400519074617,-27.973591294558357,0,4,0.5743453012423072,-0.9617854656914608,-0.29186298994455107,0.0,0.0,-112.05184999999986,0.0,0.0,-112.05184999999986,4,2024-09-05,2025-02-13,1830.7227464026648
['KANANIIND'],-321.41633999999937,5644.511725229999,-0.05694316101131006,97.0,-1164.7498134920606,38.91040338329077,-29.935948029576767,0,3,0.34229144512135373,-0.982299516984964,0.0,0.0,0.0,-107.13877999999978,0.0,0.0,-107.13877999999978,3,2024-06-07,2024-12-24,20033.636405985257
['DUCON'],218.7117900000003,3072.8155624649994,0.07117634806058801,-123.0,-1423.57798539886,46.07460472867134,-30.898756349242234,1,2,0.0015125447896126667,,-0.8744476159092027,0.3333333333333333,448.3858500000001,-114.83702999999991,1.9522703173357951,3.9045406346715903,72.90393000000007,3,2024-10-08,2025-03-28,9586.996113658652
['VIPULLTD'],-305.41485999999975,1831.9660410299998,-0.16671425843040413,33.0,-2620.2379545454523,82.23963266828994,-31.86186355080589,0,2,0.4907306344287189,-0.9996193392541235,-0.2203784786641929,0.0,0.0,-152.70742999999987,0.0,0.0,-152.70742999999987,2,2024-08-02,2024-10-23,3630.440220750569
['ITC'],-450.1982199999988,8479.00209246,-0.053095660915137656,90.0,-1686.1227579200356,52.674947771972256,-32.01128485631342,0,4,0.9405892928889266,-0.2199501697563747,-0.03507828229211285,0.0,0.0,-112.5495549999997,0.0,0.0,-112.5495549999997,4,2024-01-30,2025-02-12,239.32333054727906
['MVGJL'],-194.1131999999999,1455.1089957,-0.13340114078988227,74.0,-685.1063895089283,19.405249263366088,-35.308816712930785,0,2,0.9773471752092707,-0.10686587234117073,-0.015157549621928168,0.0,0.0,-97.05659999999995,0.0,0.0,-97.05659999999995,2,2024-10-08,2025-01-27,147.80203827190505
['BEPL'],-720.6431999999991,8840.74540185,-0.08151385061368224,162.0,-1232.1834135100994,34.59899528929611,-35.61529469878339,0,6,0.7632862411050564,-0.4558925774075918,-0.20998713922159573,0.0,0.0,-120.10719999999985,0.0,0.0,-120.10719999999985,6,2023-01-31,2025-01-07,638.5686115261801
['SANSTAR'],-178.84499999999989,2514.4320869999997,-0.07112739330867436,56.0,-940.312499999999,25.383364523153784,-37.047196763148406,0,2,0.9342038577620514,-0.35828389506692915,-0.04492136304062899,0.0,0.0,-89.42249999999994,0.0,0.0,-89.42249999999994,2,2024-10-08,2025-01-14,437.68125279180776
['ASMS'],-403.0979799999997,3183.7167485699993,-0.12661238792083357,11.0,-8962.669583333327,195.4439315191655,-45.858367224128564,0,2,0.8242608763109311,-0.9983598873157737,0.0,0.0,0.0,-201.54898999999986,0.0,0.0,-201.54898999999986,2,2024-08-08,2025-02-13,23984.94567852437
['ORIENTTECH'],-169.40819999999968,1570.3715032199998,-0.10787778538558121,23.0,-1899.0265384615345,39.52057504374325,-48.05336299786944,0,2,0.9539443675344795,-0.5268055127537632,-0.01374691582002907,0.0,0.0,-84.70409999999984,0.0,0.0,-84.70409999999984,2,2024-09-27,2025-01-31,318.08445745519776
['EIEL'],43.804650000000095,1402.1720016749998,0.031240568166866937,-17.0,-1353.2837989631332,23.960038988422877,-56.48378951374215,1,1,0.9543955890758401,,-0.022185026455898593,0.5,134.58990000000003,-90.78524999999993,1.482508447132107,1.482508447132107,21.902325000000047,2,2025-01-14,2025-02-28,238.62446811516716
['SARVESHWAR'],-246.29880999999952,2480.0297257949996,-0.09931284590592794,19.0,-3335.905724431812,53.88942502024081,-61.904088291512174,0,2,2.5459596458482907,62606758.058725834,0.0,0.0,0.0,-123.14940499999976,0.0,0.0,-123.14940499999976,2,2023-02-02,2025-02-17,55787.533132997436
['SWIGGY'],50.539800000000355,1606.4332730999997,0.03146087724046679,-1.0,-2210.515059523809,32.15137262610889,-68.7555422666054,1,1,0.9540115948889742,,-0.030558600871977815,0.5,154.19870000000014,-103.65889999999979,1.4875587142059241,1.4875587142059241,25.269900000000177,2,2025-01-14,2025-02-12,298.2647985061208
['VPRPL'],-262.45884999999964,2538.1878038249997,-0.10340403086189259,44.0,-1491.2434659090886,20.931705288058673,-71.24663019022478,0,2,0.9457054373107806,-0.37066185688640685,-0.027905653788185103,0.0,0.0,-131.22942499999982,0.0,0.0,-131.22942499999982,2,2024-02-13,2025-01-14,278.6769351320352
['SADHNANIQ'],-300.79670999999996,1745.4956638049998,-0.17232738885428925,42.0,-1754.6267361111109,22.433047630569682,-78.21927564224366,0,2,0.7641871131197268,-0.9034060651247265,-0.1408728467343221,0.0,0.0,-150.39835499999998,0.0,0.0,-150.39835499999998,2,2024-08-12,2024-12-27,1393.5458208966645
['MANALIPETC'],-243.67123,2494.9408144649997,-0.09766613644189849,62.0,-996.1701418067228,12.592659682337246,-79.11276624143764,0,2,0.9014824834501969,-0.45696324979037917,-0.036523481061938035,0.0,0.0,-121.835615,0.0,0.0,-121.835615,2,2024-02-13,2024-08-06,629.5307497475591
['AVANTEL'],-273.9288299999997,2488.863579615,-0.1100618098330538,50.0,-1397.9850718390792,15.843056944298116,-88.24402239759898,0,2,0.9264738488051664,-0.4273594399508124,-0.03674228606861263,0.0,0.0,-136.96441499999986,0.0,0.0,-136.96441499999986,2,2024-10-24,2025-01-14,381.14707894961407
['HPAL'],-173.46527999999967,3643.00854318,-0.04761594103992438,35.0,-1277.5747027972004,13.404428482638185,-95.31511951084255,0,2,0.8796806699356338,-0.7373425063725698,-0.05997650290885581,0.0,0.0,-86.73263999999983,0.0,0.0,-86.73263999999983,2,2023-01-31,2023-09-13,639.8207287821366
['OLAELEC'],-399.0619699999997,3569.0783311649993,-0.11181093071435617,25.0,-3962.8170436507908,27.873783057903115,-142.1725581855379,0,3,0.4700020875990633,-0.999983682377216,-0.44219931680737423,0.0,0.0,-133.02065666666655,0.0,0.0,-133.02065666666655,3,2024-09-26,2025-03-12,3169.176573006255
['SVPGLOB'],-252.6658499999999,1285.541150175,-0.19654435018716018,14.0,-4511.890178571427,6.035227330842674,-747.6040141045424,0,2,-0.05759845232434219,,-1.4892247386759578,0.0,0.0,-126.33292499999995,0.0,0.0,-126.33292499999995,2,2023-02-22,2023-03-27,14588.767949006144
['AAVAS'],-53.7508499999999,1378.676400525,-0.038987285181302574,22.0,-610.8051136363624,,,0,1,0.9982243392168717,-0.02905554181662584,0.0,0.0,0.0,-53.7508499999999,0.0,0.0,-53.7508499999999,1,2024-03-06,2024-03-06,17.756607831283475
['ACC'],132.90748000000008,1761.5641717199999,0.07544855994103727,30.0,1107.562333333334,,,1,0,1.0025200794851667,0.031096086235908205,0.0,1.0,132.90748000000008,0.0,inf,inf,132.90748000000008,1,2023-06-26,2023-06-26,25.200794851666892
['ACE'],-95.05759999999987,1327.65389625,-0.07159817801046872,23.0,-1033.2347826086943,,,0,1,0.9968809183574697,-0.048367002478609256,-0.0031190816425302748,0.0,0.0,-95.05759999999987,0.0,0.0,-95.05759999999987,1,2025-01-13,2025-01-13,31.190816425303026
['AIRAN'],156.96999999999997,1187.70017025,0.13216298518081313,47.0,834.9468085106382,,,1,0,1.1549785259416498,2.0615849865999785,0.0,1.0,156.96999999999997,0.0,inf,inf,156.96999999999997,1,2023-10-26,2023-10-26,1549.7852594164976
['AKG'],-130.90794999999991,544.9729899749999,-0.24020997812387948,84.0,-389.6069940476188,,,0,1,0.9341045253196416,-0.2563624784842591,0.0,0.0,0.0,-130.90794999999991,0.0,0.0,-130.90794999999991,1,2023-12-21,2023-12-21,658.9547468035836
['ALMONDZ'],62.82752000000028,1836.6591667199998,0.03420750084633334,72.0,218.15111111111207,,,1,0,1.0609360645561765,0.3496775889365862,0.0,1.0,62.82752000000028,0.0,inf,inf,62.82752000000028,1,2023-09-13,2023-09-13,609.3606455617655
['ANDHRSUGAR'],82.1184000000002,1411.1490474899997,0.05819257728024094,27.0,760.3555555555573,,,1,0,1.0280755305291445,0.4539868867092187,0.0,1.0,82.1184000000002,0.0,inf,inf,82.1184000000002,1,2024-08-06,2024-08-06,280.75530529144555
['APEX'],-97.04283999999996,870.8105876999999,-0.11143966480278013,30.0,-808.690333333333,,,0,1,0.9851124754540992,-0.16680984199655235,0.0,0.0,0.0,-97.04283999999996,0.0,0.0,-97.04283999999996,1,2024-02-13,2024-02-13,148.87524545900828
['ASTRAMICRO'],334.2803200000001,1374.07083132,0.24327735687313437,23.0,3633.481739130436,,,1,0,1.0423989234123567,0.9328182238556171,0.0,1.0,334.2803200000001,0.0,inf,inf,334.2803200000001,1,2023-08-16,2023-08-16,423.9892341235667
['AVALON'],-90.73689999999999,864.6814945499999,-0.10493678952528243,8.0,-2835.528125,,,0,1,0.9868573435689455,-0.45316543245644203,0.0,0.0,0.0,-90.73689999999999,0.0,0.0,-90.73689999999999,1,2025-01-14,2025-01-14,131.4265643105446
['AWHCL'],167.53070000000014,901.7844652499998,0.18577687513563007,29.0,1444.2301724137942,,,1,0,1.0128390280912438,0.17417538261091026,0.0,1.0,167.53070000000014,0.0,inf,inf,167.53070000000014,1,2023-12-13,2023-12-13,128.39028091243864
['BAJAJHFL'],-116.09509999999975,2558.1507055499997,-0.045382431827854106,10.0,-2902.3774999999937,,,0,1,0.8999611374407586,-0.9786613425662513,0.0,0.0,0.0,-116.09509999999975,0.0,0.0,-116.09509999999975,1,2025-01-13,2025-01-13,1000.3886255924149
['BALAJITELE'],-114.73889999999997,577.3958068499999,-0.1987179308176162,9.0,-3187.1916666666657,,,0,1,0.8672694777025856,-0.9968968437951665,0.0,0.0,0.0,-114.73889999999997,0.0,0.0,-114.73889999999997,1,2024-03-05,2024-03-05,1327.305222974145
['BANCOINDIA'],229.34160000000003,1255.78224396,0.18262847806861104,57.0,1005.8842105263159,,,1,0,1.01926427675048,0.12996402666860374,0.0,1.0,229.34160000000003,0.0,inf,inf,229.34160000000003,1,2023-09-13,2023-09-13,192.6427675048005
['BASML'],-99.72809999999987,864.7771990499999,-0.1153223051088258,29.0,-859.7249999999989,,,0,1,0.9282815432742441,-0.6080684603380557,0.0,0.0,0.0,-99.72809999999987,0.0,0.0,-99.72809999999987,1,2024-02-13,2024-02-13,717.184567257559
['BATAINDIA'],-71.03537999999935,2645.8483229099998,-0.0268478655351914,18.0,-986.602499999991,,,0,1,0.9970109747784595,-0.05889593311795294,0.0,0.0,0.0,-71.03537999999935,0.0,0.0,-71.03537999999935,1,2024-04-22,2024-04-22,29.89025221540532
['BFUTILITIE'],225.688,793.94813625,0.28426038137198284,55.0,1025.8545454545454,,,1,0,1.0051794486359333,0.03487846524095195,0.0,1.0,225.688,0.0,inf,inf,225.688,1,2024-10-29,2024-10-29,51.794486359333305
['BGRENERGY'],-117.39174999999992,379.9501833749999,-0.3089661622406368,2.0,-14673.968749999989,,,0,1,0.22615853658536633,-1.0,0.0,0.0,0.0,-117.39174999999992,0.0,0.0,-117.39174999999992,1,2024-02-27,2024-02-27,7738.4146341463365
['BHARTIHEXA'],-56.6402999999998,1399.86727695,-0.04046119295209646,6.0,-2360.0124999999916,,,0,1,0.993243110729368,-0.3379664697325756,0.0,0.0,0.0,-56.6402999999998,0.0,0.0,-56.6402999999998,1,2025-01-14,2025-01-14,67.56889270632
['BIKAJI'],-66.8482399999998,1058.6006724,-0.06314773997681793,29.0,-576.2779310344811,,,0,1,0.995636406837281,-0.053553905796925205,0.0,0.0,0.0,-66.8482399999998,0.0,0.0,-66.8482399999998,1,2024-02-15,2024-02-15,43.63593162718973
['BIRLACABLE'],-98.36759999999992,1034.0158482,-0.09513161734535969,66.0,-372.6045454545452,,,0,1,0.99422318534179,-0.03153232208044754,0.0,0.0,0.0,-98.36759999999992,0.0,0.0,-98.36759999999992,1,2024-08-13,2024-08-13,57.76814658210003
['BLAL'],-82.84485000000006,889.7354655749999,-0.09311177670821608,37.0,-559.7625000000004,,,0,1,0.9924356418918919,-0.07216840475087016,0.0,0.0,0.0,-82.84485000000006,0.0,0.0,-82.84485000000006,1,2024-08-06,2024-08-06,75.64358108108112
['BLUEJET'],-124.63707999999997,1402.2581209799998,-0.08888312225490591,9.0,-3462.1411111111106,,,0,1,0.9604191024224179,-0.8056038891737987,0.0,0.0,0.0,-124.63707999999997,0.0,0.0,-124.63707999999997,1,2023-12-04,2023-12-04,395.80897577582147
['BPL'],-110.33911999999975,865.5935343599998,-0.12747220909128207,18.0,-1532.4877777777742,,,0,1,0.9432359374839235,-0.6942567509243003,0.0,0.0,0.0,-110.33911999999975,0.0,0.0,-110.33911999999975,1,2024-12-27,2024-12-27,567.6406251607647
['BSE'],-126.57894999999968,2129.8902362249996,-0.05942979964279624,29.0,-1091.1978448275834,,,0,1,0.98973328461375,-0.12180525679351994,0.0,0.0,0.0,-126.57894999999968,0.0,0.0,-126.57894999999968,1,2023-02-27,2023-02-27,102.66715386250021
['CEIGALL'],-100.93779999999953,1871.2364986499997,-0.0539417652834481,45.0,-560.765555555553,,,0,1,0.9939946394414548,-0.04768269482275511,0.0,0.0,0.0,-100.93779999999953,0.0,0.0,-100.93779999999953,1,2024-09-10,2024-09-10,60.05360558545185
['CEREBRAINT'],-134.17079999999984,853.3371662999998,-0.15723070000777473,33.0,-1016.4454545454533,,,0,1,0.5130800217746332,-0.9993770235776087,0.0,0.0,0.0,-134.17079999999984,0.0,0.0,-134.17079999999984,1,2023-02-24,2023-02-24,4869.199782253669
['CEWATER'],-123.0164499999999,595.327485975,-0.20663660405084308,21.0,-1464.4815476190465,,,0,1,0.9901414907598852,-0.15818962788458657,0.0,0.0,0.0,-123.0164499999999,0.0,0.0,-123.0164499999999,1,2025-01-28,2025-01-28,98.58509240114752
['CHALET'],-56.17359999999985,915.8008271999998,-0.061338228064006996,5.0,-2808.6799999999926,,,0,1,0.9877081838074399,-0.5945926572544774,0.0,0.0,0.0,-56.17359999999985,0.0,0.0,-56.17359999999985,1,2025-01-10,2025-01-10,122.91816192560144
['CREDITACC'],128.21230000000003,880.6225849499999,0.1455927910448489,32.0,1001.6585937500003,,,1,0,1.0045592107134729,0.05325493655959823,0.0,1.0,128.21230000000003,0.0,inf,inf,128.21230000000003,1,2025-02-21,2025-02-21,45.59210713472919
