,symbol,date,price_adj,order_type,quantity,commision_cost,total_cost,balance
5870,HFCL,2024-12-31,110.7891,Sell,164,1.3294692000000001,18168.0829308,183371.79046294047
5871,JKPAPER,2024-12-31,406.40599999999995,Buy,6,1.219218,2439.655218,180932.13524494047
5872,TITAGARH,2024-12-31,1106.0049,Buy,2,1.1060048999999998,2213.1158048999996,178719.01944004046
5873,SEPC,2024-12-31,20.86911,Sell,22,1.2208429349999999,457.89957706499996,179176.91901710545
5874,ORIENTPPR,2024-12-31,36.5365,Buy,65,1.18743625,2376.0599362499997,176800.85908085544
5875,ONMOBILE,2024-12-31,64.20573,Sell,7,1.123600275,448.316509725,177249.17559058045
5876,PENINLAND,2024-12-31,42.21774,Sell,91,1.11877011,3840.69556989,181089.87116047044
5877,HARDWYN,2024-12-31,17.982,Sell,402,1.042956,7227.721044,188317.59220447045
5878,OLAELEC,2024-12-31,85.27519,Buy,24,1.02330228,2047.6278622799998,186269.96434219045
5879,IGL,2025-01-01,207.74204999999998,Sell,23,11.218070699999998,4766.8490793,191036.81342149046
5880,JYOTISTRUC,2025-01-01,27.917889999999996,Buy,663,9.254780534999998,18518.815850534997,172517.99757095546
5881,EASEMYTRIP,2025-01-01,15.875859999999998,Buy,1066,8.461833379999998,16932.128593379995,155585.86897757545
5882,MAANALU,2025-01-01,125.874,Sell,190,8.244747,23907.815252999997,179493.68423057545
5883,GMRP&UI,2025-01-02,129.87,Sell,13,17.337645000000002,1670.9723549999999,181164.65658557546
5884,VIPCLOTHNG,2025-01-02,44.54449999999999,Buy,768,17.105087999999995,34227.28108799999,146937.37549757547
5885,MARUTI,2025-01-03,11838.100050000001,Sell,1,5.919050025000001,11832.180999975,158769.55649755048
5886,MONARCH,2025-01-03,470.529,Sell,16,5.175819,7523.288181,166292.8446785505
5887,MOTISONS,2025-01-03,30.2697,Sell,386,4.7826126,11679.3215874,177972.16626595048
5888,JAICORPLTD,2025-01-03,238.18794999999997,Buy,31,3.691913225,7387.518363224999,170584.64790272547
5889,KBCGLOBAL,2025-01-03,0.9409399999999999,Buy,5639,2.65298033,5308.61364033,165276.03426239546
5890,MARICO,2025-01-06,662.8065300000001,Sell,10,3.9768391800000007,6624.08846082,171900.12272321546
5891,WIPRO,2025-01-06,289.53925,Buy,27,3.908779875,7821.468529874999,164078.65419334045
5892,WEL,2025-01-06,157.76761,Buy,49,3.865306445,7734.478196444999,156344.17599689544
5893,APOLLOTYRE,2025-01-06,512.0115,Buy,15,3.8400862499999997,7684.01258625,148660.16341064544
5894,CROMPTON,2025-01-06,371.72790000000003,Sell,3,3.7172790000000004,1111.466421,149771.62983164543
5895,TRENT,2025-01-06,7300.3922999999995,Sell,1,3.6501961499999998,7296.74210385,157068.37193549544
5896,EQUITASBNK,2025-01-06,66.5334,Sell,15,3.2601366,994.7408634,158063.11279889542
5897,SPCENET,2025-01-06,12.96702,Sell,109,2.3664811500000003,1411.03869885,159474.15149774542
5898,HDFCBANK,2025-01-07,1716.715,Buy,1,0.8583575,1717.5733575,157756.57814024543
5899,SBIN,2025-01-07,779.07015,Sell,2,0.77907015,1557.36122985,159313.93937009544
5900,ITC,2025-01-07,438.14142,Sell,15,0.65721213,6571.46408787,165885.40345796544
5901,HDFCLIFE,2025-01-07,606.6059999999999,Buy,2,0.6066059999999999,1213.8186059999998,164671.58485196545
5902,HINDPETRO,2025-01-07,392.29189999999994,Buy,4,0.7845837999999999,1569.9521837999998,163101.63266816546
5903,NTPC,2025-01-07,324.14553,Sell,71,0.810363825,23013.522266175,186115.15493434045
5904,CAPACITE,2025-01-07,414.36394999999993,Buy,3,0.6215459249999999,1243.7133959249998,184871.44153841544
5905,NMDC,2025-01-07,62.76717,Sell,184,0.784589625,11548.374690375,196419.81622879044
5906,TDPOWERSYS,2025-01-07,436.436,Buy,3,0.654654,1309.962654,195109.85357479044
5907,INDIAMART,2025-01-07,2215.782,Sell,1,0.0,2215.782,197325.63557479045
5908,PCBL,2025-01-07,429.58916,Buy,3,0.64438374,1289.41186374,196036.22371105044
5909,CESC,2025-01-07,172.95278,Buy,8,0.69181112,1384.31405112,194651.90965993045
5910,ADANIPORTS,2025-01-07,1164.2130499999998,Buy,1,0.5821065249999999,1164.7951565249998,193487.11450340544
5911,NATIONALUM,2025-01-07,197.08272,Sell,380,0.68978952,74890.74381048001,268377.85831388546
5912,EPL,2025-01-07,252.25199999999998,Buy,6,0.756756,1514.268756,266863.5895578855
5913,SURYAROSNI,2025-01-07,262.61235,Buy,5,0.656530875,1313.718280875,265549.8712770105
5914,BEPL,2025-01-07,125.67554999999999,Buy,11,0.6912155249999999,1383.1222655249999,264166.7490114855
5915,ARVINDFASN,2025-01-07,519.0184999999999,Buy,2,0.5190184999999999,1038.5560184999997,263128.1929929855
5916,ONEPOINT,2025-01-07,51.5515,Buy,28,0.7217210000000001,1444.163721,261684.0292719855
5917,NCC,2025-01-07,261.738,Sell,4,0.6543450000000001,1046.297655,262730.32692698546
5918,JSWENERGY,2025-01-07,604.3036999999999,Buy,2,0.6043037,1209.2117036999998,261521.11522328545
5919,NAVKARCORP,2025-01-07,149.84969999999998,Buy,9,0.6743236499999999,1349.3216236499998,260171.79359963545
5920,NIACL,2025-01-07,195.9958,Buy,7,0.6859853,1372.6565853000002,258799.13701433546
5921,EKC,2025-01-07,178.821,Sell,6,0.6258735000000001,1072.3001265,259871.43714083545
5922,JTLIND,2025-01-07,105.3945,Sell,14,0.632367,1474.890633,261346.32777383545
5923,NOCIL,2025-01-07,239.4603,Sell,12,0.59865075,2872.92494925,264219.25272308546
5924,PRSMJOHNSN,2025-01-07,160.88895000000002,Sell,7,0.6435558000000001,1125.5790942,265344.83181728545
5925,LXCHEM,2025-01-07,229.5702,Sell,2,0.5739255000000001,458.5664745,265803.39829178544
5926,INOXGREEN,2025-01-07,162.28212,Buy,8,0.64912848,1298.9060884799999,264504.4922033054
5927,PARAGMILK,2025-01-07,178.821,Sell,6,0.6258735000000001,1072.3001265,265576.79232980544
5928,YESBANK,2025-01-07,18.99099,Sell,157,0.6551891550000001,2980.9302408450003,268557.72257065045
5929,HITECH,2025-01-07,149.92992,Sell,5,0.5997196800000001,749.04988032,269306.7724509704
5930,DBREALTY,2025-01-07,168.06789999999998,Buy,7,0.58823765,1177.06353765,268129.70891332044
5931,IFCI,2025-01-07,57.907849999999996,Buy,21,0.608032425,1216.672882425,266913.0360308954
5932,BCLIND,2025-01-07,48.0519,Sell,55,0.6246747,2642.2298253000004,269555.2658561954
5933,RTNPOWER,2025-01-07,12.822809999999999,Buy,94,0.60267207,1205.9468120699999,268349.31904412544
5934,SANGHIIND,2025-01-07,60.4395,Sell,141,0.57417525,8521.395324750001,276870.71436887543
5935,EASEMYTRIP,2025-01-07,16.37361,Sell,1066,0.564889545,17453.703370455,294324.41773933044
5936,ACLGATI,2025-01-07,87.65226,Sell,8,0.52591356,700.6921664399999,295025.10990577046
5937,SHYAMCENT,2025-01-07,12.70728,Sell,157,0.49558392000000007,1994.5473760800003,297019.65728185046
5938,AXITA,2025-01-07,10.799190000000001,Sell,78,0.47516436000000006,841.8616556400001,297861.5189374905
5939,SITINET,2025-01-07,0.77922,Sell,2506,0.43519437,1952.29012563,299813.80906312045
5940,TATACONSUM,2025-01-08,954.045,Sell,7,13.35663,6664.958369999999,306478.76743312046
5941,ZYDUSLIFE,2025-01-08,1007.94105,Sell,4,13.10323365,4018.66096635,310497.42839947046
5942,KEC,2025-01-08,1151.1499999999999,Buy,20,11.511499999999998,23034.511499999997,287462.91689947044
5943,EMBDL,2025-01-08,154.2456,Sell,10,11.4912972,1530.9647028,288993.8816022704
5944,UTKARSHBNK,2025-01-08,31.781749999999995,Buy,597,9.486852374999998,18983.191602375,270010.6899998954
5945,INDGN,2025-01-09,630.41895,Sell,21,4.728142125000001,13234.069807875,283244.7598077704
5946,ONGC,2025-01-09,266.45328,Sell,26,4.92938568,6922.85589432,290167.6157020904
5947,APOLLOTYRE,2025-01-09,484.56495,Sell,15,4.8456495,7263.6286005,297431.2443025904
5948,PREMIERENE,2025-01-09,1252.6213699999998,Buy,7,4.384174794999999,8772.733764794997,288658.5105377954
5949,TRENT,2025-01-09,6725.718999999999,Buy,1,3.3628594999999994,6729.081859499999,281929.4286782954
5950,360ONE,2025-01-09,1173.8727,Buy,7,4.10855445,8221.21745445,273708.2112238454
5951,POLICYBZR,2025-01-09,1993.2412499999998,Buy,4,3.9864824999999997,7976.9514825,265731.2597413454
5952,GRAPHITE,2025-01-09,547.99745,Buy,15,4.109980875,8224.071730874999,257507.18801047042
5953,AARTIIND,2025-01-09,398.15145,Sell,36,4.180590225,14329.271609775,271836.45962024544
5954,KPIGREEN,2025-01-09,496.24574999999993,Buy,16,3.9699659999999994,7943.9019659999985,263892.55765424547
5955,PAYTM,2025-01-09,900.8999999999999,Buy,8,3.6035999999999997,7210.803599999999,256681.75405424548
5956,INDHOTEL,2025-01-10,823.7729499999999,Buy,5,2.059432375,4120.924182375,252560.8298718705
5957,PFC,2025-01-10,412.94664,Sell,3,2.0647332,1236.7751867999998,253797.60505867048
5958,LEMONTREE,2025-01-10,142.93278999999998,Buy,31,2.2154582449999998,4433.131948245,249364.4731104255
5959,HINDUNILVR,2025-01-10,2432.9646000000002,Sell,15,1.2164823000000002,36493.252517700006,285857.7256281255
5960,LICHSGFIN,2025-01-10,572.8765500000001,Sell,5,2.0050679250000005,2862.3776820750004,288720.1033102005
5961,ABCAPITAL,2025-01-10,173.80602,Sell,7,2.17257525,1214.46956475,289934.5728749505
5962,CHALET,2025-01-10,914.9139999999999,Buy,4,1.8298279999999998,3661.4858279999994,286273.0870469505
5963,BALRAMCHIN,2025-01-10,494.505,Sell,7,1.9780200000000001,3459.55698,289732.64402695047
5964,NAM-INDIA,2025-01-10,675.675,Buy,6,2.027025,4056.0770249999996,285676.56700195046
5965,UNIONBANK,2025-01-10,107.00289,Sell,12,2.086556355,1281.948123645,286958.51512559544
5966,LICI,2025-01-10,845.8449999999999,Buy,4,1.69169,3385.0716899999998,283573.4434355954
5967,EXIDEIND,2025-01-10,397.05255,Sell,8,1.98526275,3174.43513725,286747.8785728454
5968,KALYANKJIL,2025-01-10,660.66,Buy,6,1.98198,3965.94198,282781.9365928454
5969,INOXWIND,2025-01-10,161.31115,Buy,24,1.9357338,3873.4033338,278908.53325904545
5970,KEC,2025-01-10,1011.4375500000001,Sell,20,1.5171563250000002,20227.233843675003,299135.76710272045
5971,JIOFIN,2025-01-10,289.71,Sell,17,1.8831149999999999,4923.186885,304058.9539877204
5972,PRAJIND,2025-01-10,781.2805,Buy,4,1.5625609999999999,3126.684561,300932.26942672045
5973,PPLPHARMA,2025-01-10,237.38715,Buy,16,1.8990972,3800.0934972,297132.17592952045
5974,BANDHANBNK,2025-01-10,149.85,Sell,8,1.873125,1196.9268749999999,298329.10280452046
5975,FINPIPE,2025-01-10,224.775,Sell,5,1.7982,1122.0768,299451.17960452044
5976,TEJASNET,2025-01-10,1100.898,Sell,8,1.6513469999999997,8805.532652999998,308256.7122575204
5977,NECCLTD,2025-01-10,32.24221,Buy,106,1.7088371299999998,3419.38309713,304837.3291603904
5978,NETWORK18,2025-01-10,66.6333,Sell,338,1.5325659,22520.5228341,327357.8519944904
5979,ATL,2025-01-10,35.0649,Sell,13,1.5253231500000002,454.31837685,327812.1703713404
5980,GREENPOWER,2025-01-10,16.00398,Sell,28,1.52838009,446.58305991,328258.7534312504
5981,URJA,2025-01-10,16.216199999999997,Buy,165,1.3378364999999997,2677.010836499999,325581.7425947504
5982,GRASIM,2025-01-13,2327.62005,Sell,2,0.0,4655.2401,330236.9826947504
5983,WELCORP,2025-01-13,751.7509999999999,Buy,2,0.7517509999999998,1504.2537509999997,328732.72894375044
5984,BEL,2025-01-13,263.27646000000004,Sell,5,0.9214676100000002,1315.4608323900002,330048.18977614044
5985,POWERGRID,2025-01-13,291.29841,Sell,5,0.87389523,1455.6181547699998,331503.80793091044
5986,TATAPOWER,2025-01-13,350.34999999999997,Buy,5,0.875875,1752.6258749999997,329751.1820559104
5987,AXISBANK,2025-01-13,1025.5734,Sell,5,0.5127867,5127.3542133,334878.5362692104
5988,GMRAIRPORT,2025-01-13,72.927,Sell,19,0.9115875000000001,1384.7014125,336263.2376817104
5989,AFCONS,2025-01-13,492.49199999999996,Buy,3,0.738738,1478.214738,334785.0229437104
5990,TATASTEEL,2025-01-13,125.874,Sell,11,0.881118,1383.732882,336168.75582571037
5991,PEL,2025-01-13,986.86215,Sell,1,0.49343107500000005,986.368718925,337155.12454463536
5992,RECLTD,2025-01-13,444.16371999999996,Buy,3,0.6662455799999999,1333.1574055799997,335821.96713905537
5993,EIDPARRY,2025-01-13,793.7929999999999,Buy,2,0.7937929999999999,1588.3797929999998,334233.58734605537
5994,CANBK,2025-01-13,92.24215,Buy,18,0.83017935,1661.18887935,332572.39846670534
5995,AMBUJACEM,2025-01-13,504.50399999999996,Buy,3,0.756756,1514.268756,331058.12971070537
5996,CGPOWER,2025-01-13,633.10626,Sell,19,0.63310626,12028.38583374,343086.51554444537
5997,IDBI,2025-01-13,68.58135,Sell,15,0.8229762,1027.8972738,344114.41281824536
5998,ACE,2025-01-13,1326.3750499999999,Buy,1,0.663187525,1327.0382375249999,342787.3745807204
5999,CESC,2025-01-13,156.14370000000002,Sell,8,0.7807185000000002,1248.3688815000003,344035.74346222036
6000,BHEL,2025-01-13,199.8,Sell,4,0.7992,798.4008,344834.14426222036
6001,PGEL,2025-01-13,865.31445,Buy,1,0.432657225,865.7471072249999,343968.39715499536
6002,KPITTECH,2025-01-13,1350.9596099999997,Buy,1,0.6754798049999998,1351.6350898049996,342616.76206519036
6003,SAIL,2025-01-13,104.7951,Sell,9,0.78596325,942.3699367500001,343559.13200194034
6004,BLS,2025-01-13,445.39494999999994,Buy,3,0.668092425,1336.8529424249998,342222.27905951533
6005,SKIPPER,2025-01-13,459.45899999999995,Buy,3,0.6891885,1379.0661885,340843.21287101536
6006,MARKSANS,2025-01-13,250.24999999999997,Buy,6,0.7507499999999999,1502.2507499999997,339340.96212101536
6007,SYRMA,2025-01-13,576.32575,Buy,2,0.57632575,1153.22782575,338187.73429526534
6008,JYOTICNC,2025-01-13,1231.2299999999998,Buy,1,0.6156149999999999,1231.8456149999997,336955.88868026534
6009,SUZLON,2025-01-13,54.4455,Sell,48,0.78945975,2612.59454025,339568.48322051537
6010,J&KBANK,2025-01-13,90.69059999999999,Buy,17,0.7708700999999999,1542.5110700999996,338025.97215041536
6011,PARSVNATH,2025-01-13,20.87085,Buy,76,0.7930923000000001,1586.9776923,336438.99445811537
6012,SJVN,2025-01-13,93.7062,Sell,10,0.7965027,936.2654972999999,337375.2599554154
6013,NBCC,2025-01-13,80.51939999999999,Sell,43,0.7649343,3461.5692657,340836.8292211154
6014,CDSL,2025-01-13,1576.4248499999997,Buy,1,0.7882124249999999,1577.2130624249996,339259.61615869036
6015,AEROFLEX,2025-01-13,185.51533,Buy,8,0.74206132,1484.86470132,337774.75145737035
6016,DBEIL,2025-01-13,175.17499999999998,Buy,8,0.7007,1402.1007,336372.65075737034
6017,EDELWEISS,2025-01-13,110.10999999999999,Buy,14,0.7707699999999998,1542.3107699999998,334830.33998737036
6018,JSWENERGY,2025-01-13,531.0684,Sell,2,0.5310684,1061.6057316,335891.9457189704
6019,PNBGILTS,2025-01-13,99.9,Sell,11,0.74925,1098.15075,336990.09646897035
6020,HUDCO,2025-01-13,211.60138999999995,Buy,7,0.7406048649999998,1481.9503348649996,335508.14613410534
6021,BODALCHEM,2025-01-13,66.21372,Sell,13,0.72835092,860.0500090799999,336368.1961431853
6022,SWANENERGY,2025-01-13,636.636,Buy,2,0.636636,1273.908636,335094.2875071853
6023,STARHEALTH,2025-01-13,460.10964999999993,Buy,3,0.6901644749999999,1381.019114475,333713.2683927103
6024,IRFC,2025-01-13,133.30316999999997,Buy,11,0.7331674349999998,1467.0680374349997,332246.2003552753
6025,THOMASCOOK,2025-01-13,173.09673,Sell,19,0.69238692,3288.1454830800003,335534.3458383553
6026,GAEL,2025-01-13,116.06594999999999,Buy,12,0.6963957,1393.4877956999999,334140.8580426553
6027,BAJAJHFL,2025-01-13,116.16604999999998,Buy,12,0.6969962999999999,1394.6895962999997,332746.16844635527
6028,MICEL,2025-01-13,80.83075,Buy,18,0.7274767499999999,1455.68097675,331290.4874696053
6029,AVANTEL,2025-01-13,137.90196,Sell,43,0.6895098000000001,5929.094770199999,337219.5822398053
6030,HFCL,2025-01-13,99.18909,Buy,14,0.69432363,1389.34158363,335830.2406561753
6031,SNOWMAN,2025-01-13,64.86479999999999,Buy,22,0.7135127999999998,1427.7391127999997,334402.5015433753
6032,SBC,2025-01-13,17.60759,Buy,82,0.7219111899999999,1444.5442911899997,332957.9572521853
6033,EMIL,2025-01-13,155.86398,Sell,7,0.70138791,1090.34647209,334048.3037242753
6034,OLECTRA,2025-01-13,1338.3103500000002,Sell,2,0.6691551750000001,2675.9515448250004,336724.2552691003
6035,FILATEX,2025-01-13,55.41453,Sell,58,0.692681625,3213.3500583749997,339937.6053274753
6036,PNCINFRA,2025-01-13,294.24395,Buy,4,0.5884879,1177.5642879,338760.0410395753
6037,CENTRALBK,2025-01-13,49.70965999999999,Buy,28,0.69593524,1392.5664152399997,337367.4746243353
6038,TATATECH,2025-01-13,829.17,Sell,11,0.414585,9120.455414999999,346487.9300393353
6039,PARACABLES,2025-01-13,77.81773999999999,Buy,18,0.7003596599999998,1401.4196796599997,345086.5103596753
6040,NSLNISP,2025-01-13,40.53049,Buy,34,0.68901833,1378.72567833,343707.7846813453
6041,SYNCOMF,2025-01-13,17.94793,Buy,78,0.69996927,1400.63850927,342307.1461720753
6042,TTML,2025-01-13,68.2682,Buy,20,0.6826819999999999,1366.046682,340941.0994900753
6043,SAKHTISUG,2025-01-13,28.22175,Sell,93,0.691432875,2623.931317125,343565.0308072003
6044,SHAREINDIA,2025-01-13,281.05076999999994,Buy,4,0.5621015399999999,1124.7651815399997,342440.2656256603
6045,JYOTISTRUC,2025-01-13,23.63634,Sell,663,0.68545386,15670.20796614,358110.4735918003
6046,RTNINDIA,2025-01-13,57.56750999999999,Buy,24,0.6908101199999999,1382.3110501199997,356728.1625416803
6047,UNIECOM,2025-01-13,155.6555,Buy,8,0.622622,1245.866622,355482.2959196803
6048,INFIBEAM,2025-01-13,22.48246,Buy,57,0.6407501099999999,1282.14097011,354200.1549495703
6049,NDL,2025-01-13,4.604599999999999,Buy,280,0.6446439999999998,1289.9326439999995,352910.2223055703
6050,ORIENTPPR,2025-01-13,31.71825,Sell,65,0.6343650000000001,2061.0518850000003,354971.27419057034
6051,DWARKESH,2025-01-13,50.24018999999999,Buy,24,0.6028822799999999,1206.3674422799998,353764.90674829035
6052,SADBHAV,2025-01-13,22.4775,Sell,94,0.6068925,2112.2781075,355877.18485579034
6053,ALLCARGO,2025-01-13,44.033989999999996,Buy,26,0.57244187,1145.45618187,354731.7286739203
6054,SPARC,2025-01-13,183.80601000000001,Sell,2,0.55141803,367.06060197000005,355098.78927589033
6055,JAICORPLTD,2025-01-13,178.821,Sell,31,0.536463,5542.914537,360641.70381289034
6056,OLAELEC,2025-01-13,70.929,Sell,24,0.5319675,1701.7640325,362343.4678453903
6057,GATECH,2025-01-13,0.6906899999999999,Buy,1540,0.5318313,1064.1944313,361279.27341409033
6058,ESSENTIA,2025-01-13,2.9829799999999995,Buy,352,0.52500448,1050.53396448,360228.73944961035
6059,RAJESHEXPO,2025-01-13,211.788,Sell,19,0.423576,4023.548424,364252.28787361033
6060,GODHA,2025-01-13,1.0210199999999998,Buy,997,0.50897847,1018.4659184699998,363233.82195514033
6061,GVKPIL,2025-01-13,4.38561,Sell,187,0.50434515,819.60472485,364053.4266799903
6062,DISHTV,2025-01-13,8.868859999999998,Buy,113,0.5010905899999999,1002.6822705899998,363050.74440940033
6063,INVENTURE,2025-01-13,2.0520499999999995,Buy,481,0.49351802499999986,987.5295680249997,362063.2148413753
6064,KESORAMIND,2025-01-13,207.53733,Buy,4,0.41507466,830.56439466,361232.6504467153
6065,RAJMET,2025-01-13,7.7922,Sell,69,0.4636359,537.1981641,361769.8486108153
6066,CHOICEIN,2025-01-14,503.50299999999993,Buy,2,0.5035029999999999,1007.5095029999999,360762.3391078153
6067,CHAMBLFERT,2025-01-14,458.65819999999997,Buy,2,0.45865819999999996,917.7750581999999,359844.5640496153
6068,HDFCBANK,2025-01-14,1638.2601000000002,Sell,1,0.0,1638.2601000000002,361482.8241496153
6069,INDHOTEL,2025-01-14,759.78945,Sell,5,0.379894725,3798.567355275,365281.3915048903
6070,ASHOKLEY,2025-01-14,202.88691,Sell,30,0.507217275,6086.100082725,371367.4915876153
6071,TVSMOTOR,2025-01-14,2167.28055,Sell,1,0.0,2167.28055,373534.7721376153
6072,INDIANB,2025-01-14,482.517,Sell,2,0.48251700000000003,964.551483,374499.3236206153
6073,ARKADE,2025-01-14,156.35619999999997,Buy,6,0.46906859999999995,938.6062685999999,373560.7173520153
6074,JINDALSTEL,2025-01-14,879.7788999999999,Buy,1,0.43988944999999996,880.2187894499999,372680.4985625653
6075,DLF,2025-01-14,719.1800999999999,Sell,5,0.35959005,3595.54090995,376276.0394725153
6076,RAMCOCEM,2025-01-14,880.9182,Sell,15,0.4404591,13213.332540899999,389489.37201341527
6077,BANKBARODA,2025-01-14,217.63215,Sell,6,0.4352643,1305.3576357,390794.7296491153
6078,BPCL,2025-01-14,261.65808000000004,Sell,14,0.3924871200000001,3662.82063288,394457.55028199527
6079,IEX,2025-01-14,161.67816,Sell,6,0.48503448,969.58392552,395427.1342075153
6080,GAIL,2025-01-14,167.04688,Buy,5,0.41761719999999997,835.6520171999999,394591.48219031526
6081,TRIVENI,2025-01-14,383.1828,Buy,2,0.3831828,766.7487828,393824.7334075153
6082,FIVESTAR,2025-01-14,664.3136499999999,Buy,1,0.332156825,664.6458068249999,393160.08760069025
6083,IOC,2025-01-14,123.12299999999999,Buy,7,0.43093049999999994,862.2919304999999,392297.79567019024
6084,SBFC,2025-01-14,83.29320999999999,Buy,11,0.4581126549999999,916.6834226549998,391381.11224753526
6085,JSL,2025-01-14,604.8945,Sell,4,0.30244725,2419.27555275,393800.38780028524
6086,CANFINHOME,2025-01-14,655.655,Buy,1,0.3278275,655.9828275,393144.40497278527
6087,CSBBANK,2025-01-14,297.29699999999997,Buy,3,0.44594549999999994,892.3369454999998,392252.0680272853
6088,IRCTC,2025-01-14,744.17508,Sell,1,0.37208754,743.8029924599999,392995.8710197453
6089,STARCEMENT,2025-01-14,205.21500999999998,Buy,4,0.41043001999999995,821.27047002,392174.6005497253
6090,TDPOWERSYS,2025-01-14,399.94965,Sell,3,0.39994965000000005,1199.44900035,393374.0495500753
6091,ABFRL,2025-01-14,262.737,Sell,5,0.3941055,1313.2908945000001,394687.3404445753
6092,GICRE,2025-01-14,415.41499999999996,Buy,2,0.415415,831.245415,393856.0950295753
6093,NHPC,2025-01-14,71.40132999999999,Buy,13,0.46410864499999993,928.6813986449998,392927.4136309303
6094,JSWINFRA,2025-01-14,290.54024999999996,Buy,3,0.4358103749999999,872.0565603749998,392055.3570705553
6095,PREMIERENE,2025-01-14,1120.3185600000002,Sell,7,0.0,7842.229920000002,399897.58699055534
6096,SYNGENE,2025-01-14,821.3705499999999,Buy,1,0.41068527499999996,821.7812352749999,399075.80575528037
6097,TATACHEM,2025-01-14,951.5475,Sell,1,0.0,951.5475,400027.35325528035
6098,PCBL,2025-01-14,345.70395,Sell,3,0.34570395000000004,1036.76614605,401064.11940133036
6099,APTUS,2025-01-14,272.97675,Sell,10,0.40946512499999993,2729.3580348749997,403793.4774362054
6100,IXIGO,2025-01-14,145.38523999999998,Buy,6,0.43615571999999997,872.7475957199999,402920.7298404854
6101,GODIGIT,2025-01-14,281.9178,Sell,42,0.42287670000000005,11840.1247233,414760.85456378537
6102,MANAPPURAM,2025-01-14,172.61244,Buy,5,0.4315311,863.4937311,413897.3608326854
6103,GRANULES,2025-01-14,570.2697,Buy,1,0.28513485,570.5548348499999,413326.80599783536
6104,EMAMILTD,2025-01-14,558.89834,Buy,1,0.27944916999999997,559.17778917,412767.62820866535
6105,ADANIPORTS,2025-01-14,1077.7711499999998,Sell,1,0.0,1077.7711499999998,413845.39935866534
6106,DCBBANK,2025-01-14,110.07996999999999,Buy,8,0.44031987999999994,881.0800798799999,412964.3192787853
6107,POLICYBZR,2025-01-14,1678.32,Sell,4,0.0,6713.28,419677.59927878535
6108,AVALON,2025-01-14,863.8629999999999,Buy,1,0.43193149999999997,864.2949315,418813.30434728536
6109,BANKINDIA,2025-01-14,90.41949000000001,Sell,11,0.45209745000000007,994.1622925500001,419807.4666398354
6110,SPIC,2025-01-14,67.59234,Sell,58,0.43935020999999996,3919.9163697899994,423727.38300962537
6111,MOTHERSON,2025-01-14,139.33053,Sell,78,0.41799159,10867.363348410001,434594.74635803537
6112,PTC,2025-01-14,130.13,Buy,6,0.39039,781.17039,433813.5759680354
6113,HEG,2025-01-14,420.41999999999996,Buy,2,0.42041999999999996,841.26042,432972.3155480354
6114,JINDALSAW,2025-01-14,244.24399999999997,Buy,3,0.36636599999999997,733.0983659999999,432239.2171820354
6115,GIPCL,2025-01-14,207.20699999999997,Buy,4,0.41441399999999995,829.2424139999998,431409.9747680354
6116,PRAKASH,2025-01-14,148.34151,Sell,26,0.44502453000000003,3856.43423547,435266.4090035054
6117,BHARATFORG,2025-01-14,1165.98285,Sell,1,0.0,1165.98285,436432.3918535054
6118,MSUMI,2025-01-14,54.72522,Sell,24,0.43780176,1312.96747824,437745.3593317454
6119,TEXINFRA,2025-01-14,111.11099999999999,Buy,8,0.44444399999999995,889.3324439999999,436856.0268877454
6120,DCW,2025-01-14,79.82010000000001,Sell,15,0.4390105500000001,1196.8624894500003,438052.88937719545
6121,IMAGICAA,2025-01-14,63.936,Sell,50,0.415584,3196.3844160000003,441249.27379319543
6122,SUNTECK,2025-01-14,446.95259999999996,Sell,2,0.2234763,893.6817236999999,442142.95551689545
6123,TRITURBINE,2025-01-14,668.8481799999998,Buy,1,0.33442408999999995,669.1826040899998,441473.77291280543
6124,KTKBANK,2025-01-14,190.89069999999998,Buy,4,0.3817814,763.9445814,440709.8283314054
6125,ESTER,2025-01-14,146.79665,Buy,5,0.366991625,734.350241625,439975.47808978043
6126,RAIN,2025-01-14,152.79263999999998,Buy,5,0.3819816,764.3451815999999,439211.1329081804
6127,SAMHI,2025-01-14,180.73055,Buy,4,0.3614611,723.2836611,438487.8492470804
6128,CONCOR,2025-01-14,723.59568,Sell,1,0.36179784000000004,723.23388216,439211.0831292404
6129,JMFINANCIL,2025-01-14,114.3855,Sell,31,0.40034925,3545.55015075,442756.63327999035
6130,GRAPHITE,2025-01-14,502.1973,Sell,15,0.25109865,7532.70840135,450289.34168134036
6131,ALEMBICLTD,2025-01-14,118.05793999999999,Buy,7,0.41320278999999993,826.8187827899999,449462.5228985504
6132,KRBL,2025-01-14,271.728,Sell,4,0.407592,1086.504408,450549.02730655036
6133,DCAL,2025-01-14,259.5593,Buy,3,0.38933895,779.06723895,449769.96006760036
6134,RVNL,2025-01-14,360.58905,Sell,6,0.36058904999999997,2163.17371095,451933.1337785504
6135,RCF,2025-01-14,158.158,Buy,5,0.395395,791.185395,451141.9483835504
6136,ENGINERSIN,2025-01-14,163.16299999999998,Buy,5,0.4079075,816.2229074999999,450325.7254760504
6137,PRAJIND,2025-01-14,696.25305,Sell,4,0.348126525,2784.664073475,453110.3895495254
6138,BOMDYEING,2025-01-14,157.75759999999997,Buy,5,0.3943939999999999,789.1823939999998,452321.2071555254
6139,GMDCLTD,2025-01-14,284.715,Sell,4,0.284715,1138.575285,453459.7824405254
